Age,Income_Usd,Temperature_C,Humidity_Pct,Latitude,Longitude,Height_Cm,Weight_Kg,Heart_Rate_Bpm,Systolic_Bp,Diastolic_Bp,Steps_Per_Day,Exam_Score,Price_Usd,Duration_Min,Gender,City,Device_Type,Membership_Level,Payment_Method,CGPA
46,45143,-5,9,-86.0,-46,35.0,48,144.0, ,118,10811.0,2,4840.0,,Male,S1,NAN,L1,M1,6.8
18,1422197,7,47,86.0,-78,102.0,134,120.0,157,69,13242.0,96,4262.0,364.0,Female,S2,S2,,M1,4.9
35,661090,-24,96,21.0,41,76.0,141,64.0,131,113,28249.0,51,3313.0,417.0,Female,S2,S1,L2,M1,4.3
21,1080020,47,48,,-16,21.0,40,52.0,107,96,,16,2979.0,320.0,Male,S1,S1,L2, ,5.5
61,1878535,42,53,34.0,124,180.0,109,192.0,175,60,4165.0,16,4699.0,597.0,Female,S1,S2,L1,M2,6.1
62,1576532,-8,85,-67.0,-58,137.0,155,194.0,88,119,30582.0,46,2708.0,146.0,Female, ,S2,L1,M2,1.4
47,NAN,-41,45,3.0,-94,113.0,107,91.0,200,56,,45,,305.0,Male,S2,S2,L2,M2,3.1
100,44789,23,50,52.0,179,50.0,119,156.0,116,88,38829.0,44,2814.0,338.0,Female,S1,S1,L1,M2,9.8
44,1210663,25,10,31.0,-74,115.0,72,46.0,182,NAN,23311.0,1,2179.0,396.0,Male,S2,S2,L1,M1,7.2
70,323976,27,63,-26.0,-145,-48.0,154,175.0,185,83,14989.0,51,3251.0,40.0,Female,S2,S2,L2,M2,6.3
87,818983,NAN,7,39.0,107,206.0,167,173.0,124,123,27249.0,29,1552.0,482.0,Male,S2,S1,L2,M1,6.3
23,1890245,-20,49,-65.0,-143,98.0,132,114.0,119,90,28270.0,0,4241.0,160.0,Male,S2,S1,L2,M2,0.9
79,1313404,15,91,-79.0,6,83.0,102,66.0,154,85,480.0,31,4033.0,176.0,Male,S2,S2,L2,M1,5.1
30,890402,-27,25,44.0,60,5.0,144,99.0,155,84,30060.0,64,4107.0,299.0,Male,S2,S2,L2, ,3.4
31,132611,10,88,75.0,13,117.0,85,98.0,183,103,36785.0,5,4300.0,286.0, ,S2,S2,L1,M1,2.7
26,1747456,11,83,19.0,-111,144.0,35,126.0,127,57,9852.0,94,1377.0,,Female,S2,S2,L2,M1,4.0
88,760645,32,49,7.0,-33,97.0,156,159.0,199,63,30230.0,80,1552.0,333.0,Male,S2,S2,L1,M1,0.5
82,345677,3,NAN,-33.0,-90,103.0,162,124.0,90,129,38901.0,45,4178.0,238.0,Male,S2,S1,L1,M1,9.2
40,1110748,45,59,55.0,-69,136.0,74,160.0,170,72,21450.0,92,1199.0,38.0,Male,S2,S2,L2,M2,7.9
11,519270,16,42,-10.0,96,5.0,142,142.0,107,47,27625.0,0,3476.0,324.0,Male, ,S2,L2,M1,2.9
49,64469,-30,86,-4.0,-101,91.0,145,91.0,131,65,28670.0,67,4926.0,15.0,Male,S2,S2,L1,M1,8.0
63,1759853,18,NAN,61.0,137,102.0,45,84.0, ,61,2884.0,43,2510.0,440.0,Male,S2,S1,L2,M1,9.3
23,818135,30,68,61.0,90,102.0,130,141.0,87,62,18920.0,91,195.0,231.0,Male,S2,S1,,M1,1.1
80,1269619,-34,54,,5,33.0,95,188.0,182,122,,83,4337.0,193.0,Male,S1,S2,L1,M2,3.6
10,312289,NAN,39,57.0,120,-85.0,NAN,40.0,122,118,35159.0,35,687.0,129.0,Male,S2,S2,L1,M1,4.6
30,1274578,-23,30,39.0,18,-33.0,NAN,66.0,116,NAN,36241.0,77,3989.0,523.0,Female,S2,S1,L1,M2,3.9
99,749821,22,31,-78.0,26,16.0,57,78.0,196,45,24858.0,23,2928.0,186.0,Female,S2,S1,L1,M1,7.2
30,1988374,-29,50,31.0,155,113.0,156,42.0,94,107,29612.0,36,1827.0,57.0,Male,S1,S1,L2,M2,0.3
25,1994506,34,2,82.0,180,-30.0,118,62.0,114,80,11796.0,88,4394.0,216.0,Male,S1,S2,L1,M1,1.1
47,939902,8,35,35.0,-135,138.0,149,175.0,144,NAN,16140.0,33,4687.0,,Male,S2,S2,L2,M1,0.6
NAN,176453,33,32,-5.0,168,180.0,NAN,49.0,199,95,14769.0,99,3155.0,108.0,Male,S2,S2,L1,M1,5.8
43,1547216,-12,85,-89.0,126,143.0,139,131.0,175,126,31672.0,57,4028.0,252.0,Male,S1,S2,L2,M1,6.1
82,125619,7,84,52.0, ,-78.0,176,91.0,86,51,10785.0,15,3391.0,21.0,Female,S2,S1,L2,M2,7.3
28,697500,48,31,-10.0,44,-97.0,59,163.0,156,91,5027.0,47,81.0,,Female,S2,S2,L1,M1,6.3
100,1263445,NAN,26,-74.0,114,201.0,143,,158,111,25372.0,70,,317.0,Female,S1,S1,L1,M2,8.6
88,1805868,7,13,-55.0,-35,-67.0,64,147.0,164,50,6019.0,64,1503.0,228.0,Female,S1,S2,L2,M2,7.2
68,442270,12,34,-10.0,-159,-94.0,172,159.0,93,80,11526.0,75,685.0,50.0,Female,S1,S1,L1,M2,0.7
86,1034864,-13,61,26.0,76,-66.0,34,76.0,188,79,7849.0,45,1003.0,527.0,Male,S1,S1,L2,M2,5.7
11,1883482,39,18,-23.0,105,192.0,171,181.0,177,60,37659.0,54,4057.0,531.0,Male,S2,S2,L2,M1,7.6
71,1738976,-1,31,80.0,-134,-94.0,35,129.0,97,90,23820.0,34,2493.0,370.0,Male,S1,S2,L2,M2,3.1
49,1861039,-10,56,,-104,-79.0,138,168.0,98,NAN,33128.0,84,3854.0,180.0,Male,S1,S2,L2,M1,6.2
54,1951324,-29,70,23.0,140,-88.0,136,98.0,129,92,22231.0,98,1969.0,415.0,Female,S1,S1,L2,M1,7.5
51,1261950,-41,74,-55.0,-122,,168,50.0,155,72,18071.0,74,4666.0,228.0,Female,S1,S1,L1,M1,0.1
99,636975,-50,61,17.0,165,24.0,159,153.0,125,101,25835.0,88,1151.0,134.0,Female,S2,S1,L2,M1,5.8
69,1771371,-14,75,-18.0,-145,143.0,34,52.0,168,107,38623.0,35,552.0,232.0,Female,S1,S2,L2,M1,2.3
99,515849,8,51,-66.0,74,153.0,167,146.0,193,47,29077.0,80,3931.0,328.0,Female,S1,S1,L1,M1,5.8
NAN,1711919,-49,98,7.0,126,84.0,105,65.0,108,41,7402.0,20,4227.0,141.0,Female,S2,S1,L2,M2,3.9
15,22224,-18,89,-58.0,-133,81.0,99,148.0,147,57,29733.0,92,488.0,441.0,Male,S2,S2,L2,M2,0.3
67,1858568,-4,NAN,58.0,119,,178,151.0,128,79,9254.0,85,248.0,110.0,Female,S2,S2,L2,M1,2.4
28,1111660,27,79,-39.0,41,35.0,146,117.0,86,76,253.0,100,1813.0,9.0,Male,S1,S2,L2,M2,5.4
42,1475445,1,54,68.0,-83,-15.0,54,163.0,129,125,34260.0,17,1239.0,277.0,Male,S2,S1,L2,M1,5.1
47,1811152,44,93,-80.0,179,4.0,164,83.0,141,80,1024.0,18,102.0,130.0,Female,S2,S2,L1,M1,8.7
56,1743062,-6,42,5.0,107,-90.0,168,69.0,200,109,16846.0,40,1020.0,180.0,Male,S1,S2,L2, ,3.9
32,1174342,-8,45,,108,-61.0,130,120.0,147,117,11253.0,11,347.0,292.0,Male,S2,S2,L1,M1,6.8
77,1009017,26,99,25.0,169,65.0,58,73.0,197,110,12119.0,28,325.0,375.0,Male,S2,S2,L2,M2,4.2
48,1196118,45,72,-47.0,-155,205.0,71,110.0,113,55,7759.0,83,2972.0,549.0,Male,S2,S2,L1,M1,3.2
18,1476484,23,34,-77.0,12,-51.0,135,196.0,181,107,669.0, ,4733.0,533.0,Male,S2,S2,L2,M2,8.4
71,488546,-32,54,48.0,39,-115.0,43,99.0,199,NAN,25594.0,54,4386.0,377.0,Female,S1,NAN,L2,M1,7.4
22,493697,-32,35,68.0,-104,-44.0,163,160.0,144,83,12300.0,47,934.0,456.0,Male,S2,S2,L1,M2,1.9
NAN,292050,5,18,-5.0,43,131.0,45,177.0,197,99,39853.0,93,3659.0,,Male,S1,S2,L2,M2,4.2
10,578199,17,68,20.0,95,7.0,97,188.0,166,92,12867.0,75,2007.0,378.0,Female,S1,S1,L2,M1,9.1
12,834907,43,15,-3.0,133,174.0,81,81.0,196,59,30715.0,11,3629.0,254.0,Female,S2,S2,L1,M1,0.5
54,NAN,NAN,99,-71.0,-15,-86.0,174,57.0,137,130,14425.0,39,4253.0,76.0,Male,S2,S2,L2,M1,2.5
51,1903820,36,10,-45.0,123,-8.0,56,130.0,103,62,11192.0,67,4878.0,435.0,Female,S2,S1,L2,M2,0.7
25,NAN,-12,76,,120,132.0,31,133.0,138,69,18722.0,97,124.0,513.0,Male,S1,S2,L2,M2,1.4
100,418447,27,57,-34.0, ,-64.0,36,58.0,95,NAN,14943.0,56,4829.0,562.0,Female,S2,S2,L2,M2,7.8
51,1130212,29,84,-83.0,12,,157,71.0,145,47,,63,3923.0,376.0,Male,S2,S1,L1,M2,4.4
50,108763,NAN,30,-69.0,-80,62.0,30,125.0,194,76,11745.0,55,4709.0,579.0,Male,S1,S1,L2, ,9.2
65,1525843,-38,22,80.0,-67,-60.0,103,176.0,191,126,,38,4370.0,389.0,Female,S2,S2,L1,M2,4.1
14,470752,4,12,49.0,37,-51.0,153,198.0,141,49,24868.0,47,4300.0,359.0,Male,S1,S1,L2,M2,5.5
22,496668,18,29,-90.0,-57,,NAN,140.0,123,74,29731.0,2,3018.0,523.0, ,S2,S1,L1,M2,4.7
93,1094079,31,61,-83.0,166,87.0,128,175.0,153,125,37634.0,41,4622.0,41.0,Male,S2,S2,L2,M2,3.5
54,1429257,17,54,,-122,194.0,40,51.0,150,65,16341.0,70,2175.0,357.0,Female,S2,S2,L2,M2,8.8
93,1580169,21,6,-18.0,53,-67.0,165,171.0,200,81,10818.0,97,3712.0,,Female,S1,S2,L2,M2,4.4
28,1419619,49,71,88.0,113,56.0,47,104.0,162,111,14562.0,79,2705.0,43.0,Female,S1,S2,L1,M2,5.8
77,531677,26,29,-60.0,7,-67.0,90,51.0,85,84,11879.0,79,4444.0,12.0,Male,S2,S1,L2,M1,0.9
45,995835,8,8,30.0,-75,4.0,NAN,105.0,189,72,36520.0,59,3439.0,235.0,Male,S1,S1,L1,M2,3.9
57,101197,-19,90,53.0,-68,178.0,30,41.0,83,120,25655.0,68,3542.0,267.0,Male,S2,S2,L2,M2,2.9
91,269139,37,27,-52.0,33,12.0,150,126.0,120,117,644.0,48,2720.0,269.0,Male,S2,S2,L2,M1,2.1
83,NAN,44,NAN,54.0,-32,-83.0,44,153.0,194,46,39830.0,42,1993.0,265.0,Female,S1,NAN,L2,M1,9.5
68,1579133,8,69,68.0,53,6.0,135,63.0,119,71,37957.0,87,1638.0,126.0,Female,S2,S2,L1,M2,3.4
58,1785581,34,23,,-117,148.0,38,80.0,89,125,26074.0, ,1323.0,448.0,Female,S1,S1,L2,M1,1.1
81,1498800,-39,42,-63.0,-173,204.0,52,,115,119,25107.0,67,4520.0,269.0,Male,S2,S1,L2,M1,1.5
30,1888040,-46,23,65.0,-127,-15.0,146,170.0,94,89,16772.0,53,1918.0,204.0,Male,S1,S2,L2,M2,1.1
10,998662,46,36,,-32,-9.0,33,58.0,118,92,4397.0,15,232.0,,Male,S2,S2,L2,M2,4.5
NAN,NAN,36,15,48.0, ,196.0,152,95.0,85,NAN,11587.0,35,726.0,18.0,Female,S2,S2,L1,M2,1.2
11,324778,27,68,13.0,98,-75.0,NAN,56.0,114,129,36550.0,61,2305.0,204.0,Female,S2,S2,L1,M1,4.2
87,1523008,3,9,-19.0,-99,130.0,132,78.0,92,101,35830.0,40,1311.0,39.0,Male,S2,S2,L1,M2,9.5
95,1854207,39,51,3.0,56,0.0,107,, ,74,12131.0,74,1910.0,389.0,Female,S2,S1,L2, ,9.7
44,918924,48,NAN,19.0,-179,114.0,37,86.0,153,NAN,11699.0,44,2573.0,405.0,Male,S2,S2,L1,M1,3.6
62,740259,-18,NAN,,-111,58.0,126,71.0,165,44,17726.0,98,4801.0,55.0,Male,S1,S1,L2,M2,8.2
65,778278,-2,68,80.0,113,13.0,178,92.0,107,80,4772.0,13,4642.0,,Female,S2,S2,L2,M2,1.4
NAN,1930692,-23,56,83.0,-146,158.0,101,180.0,142,44,34545.0, ,1701.0,497.0,Female,S1,S2,L1,M2,6.9
91,158936,27,57,69.0,2,78.0,47,119.0,94,NAN,25927.0,20,4383.0,232.0, ,S2,S1,L2,M2,7.3
73,1393176,-3,82,75.0,26,90.0,60,141.0,129,49,1772.0,21,4309.0,462.0,Female,S1,S1,L2,M2,4.1
61,735686,41,44,-89.0,-121,66.0,120,87.0,166,106,6251.0,6,2339.0,551.0,Female,S2,S2,L2,M1,7.6
94,885100,NAN,27,48.0,152,132.0,117,188.0,106,51,25628.0,48,,543.0,Female,S1,S2,L1,M2,1.8
21,1672546,5,18,-85.0,163,-22.0,31,130.0,115,118,5271.0,39,801.0,95.0,Male,S2,S1,L1,M1,9.7
85,474568,43,50,-48.0,91,-70.0,169,120.0,93,44,34456.0,54,1766.0,224.0,Female,S2,S2,L2,M1,9.7
NAN,531103,-39,29,66.0,-125,-41.0,43,86.0,149,68,36060.0,54,1696.0,258.0,Male,S2,S2,L2,M1,1.9
98,67589,-34,54,0.0,-4,124.0,169,41.0,141,72,11590.0,18,1018.0,464.0,Male,S2,S2,L2,M2,2.7
46,416738,-44,5,-4.0,-15,0.0,178,107.0,89,128,32679.0,23,845.0,39.0,Female,S1,S1,L2,M1,4.3
81,491675,31,63,-63.0,27,179.0,70,88.0,93,119,35022.0,83,1763.0,375.0,Male,S1,S1,L2,M1,7.1
80,60849,-31,39,55.0,-134,31.0,33,,170,116,38930.0,77,803.0,551.0,Male,S2,S2,L2,M2,4.9
93,819552,-6,42,20.0,-172,39.0,169,124.0,97,114,3510.0,28,3197.0,417.0,Female,S1,S2,L1,M1,8.3
82,269323,NAN,46,-22.0,132,201.0,101,80.0,158,68,4431.0,6,3155.0,480.0,Female,S2,S2,L2,M1,4.4
47,397435,-24,83,-34.0,-109,46.0,62,117.0,104,51,30603.0,36,3782.0,1.0,Female,S1,S2,L2,M1,3.3
16,1870922,18,17,41.0,-89,87.0,151,85.0,87,65,32289.0,0,4657.0,302.0,Male,S1,S1,L1,M2,3.2
35,1224026,33,85,-52.0,39,30.0,117,138.0,83,NAN,36408.0,67,1850.0,511.0,Male,S1,S2,L2,M1,0.7
79,38198,12,77,7.0,44,210.0,97,131.0,198,50,24614.0,56,1851.0,70.0,Male,S1,S1,L2,M2,9.6
63,1151917,-13,71,-89.0,-177,-35.0,78,86.0,90,48,27499.0,88,29.0,483.0,Male,S2,S2,L2,M2,5.9
87,NAN,20,76,-81.0,100,167.0,85,66.0,132,109,33731.0,55,2625.0,535.0, ,S1,NAN,L1,M1,3.4
35,1153375,-18,87,-64.0,59,156.0,169,187.0,112,59,26908.0,75,3354.0,110.0,Female,S1,S1,L2,M2,3.6
80,1681292,-25,33,81.0,124,-77.0,162,178.0,129,51,28296.0,65,3563.0,142.0,Male,S2,S2,L2,M2,2.9
45,943958,2,72,-50.0,-72,,161,181.0,198,91,32734.0,16,4310.0,581.0,Male,S1,S2,L2,M1,9.1
94,1021545,24,49,-20.0,71,-14.0,92,53.0,107,72,21094.0,0,1122.0,541.0,Male,S2,S2,L2,M2,5.3
50,367196,3,64,,-26,-22.0,157,61.0, ,50,19270.0,46,3497.0,405.0,Female,S2,S1,L2,M2,7.8
11,1048233,-22,53,-66.0,30,-96.0,142,74.0,199,117,9940.0,69,4929.0,411.0,Male,S2,S1,L1,M2,4.9
30,20908,-9,94,-1.0,154,51.0,119,89.0,84,116,1234.0,22,2345.0,66.0,Female,S2,S1,L1,M2,6.8
50,1462662,-17,52,-37.0,155,-78.0,40,67.0,146,104,30476.0, ,2860.0,552.0,Female,S1,S1,L1,M2,0.9
45,1537548,-4,NAN,-80.0,176,125.0,141,107.0,113,81,5519.0,73,3970.0,358.0,Male,S1,S2,L1,M1,3.7
50,688051,-34,92,77.0,178,-15.0,103,83.0,123,78,22456.0,29,4020.0,155.0,Male,S2,S1,L1,M1,6.4
100,42153,12,40,43.0,-50,128.0,104,75.0,161,47,1079.0,18,4383.0,168.0,Male,S2,S1,L2,M2,0.7
96,1898016,-35,92,0.0,-24,190.0,127,174.0,107,63,27902.0,74,380.0,321.0,Female,S2,S1,L1,M1,8.9
16,1724096,49,30,-15.0,-85,199.0,131,85.0,88,59,19266.0, ,1224.0,398.0,Female, ,S2,,M2,1.5
37,690615,-32,26,-80.0,-86,89.0,82,135.0,120,60,16732.0,57,3310.0,550.0,Female,S1,S2,L2,M1,1.0
11,383960,-27,NAN,76.0,-11,-37.0,33,96.0,197,96,14691.0,28,2868.0,534.0,Male,S2,S1,L2,M2,1.1
74,684461,-48,66,26.0,-44,-19.0,109,92.0,80,80,15988.0,55,2335.0,155.0,Male,S2,S2,L1,M1,4.0
34,1965726,-29,84,-44.0,-110,7.0,131,66.0,116,89,28766.0,85,4362.0,426.0,Male,S2,S2,L2,M1,3.9
98,710658,-18,72,-34.0,-75,-4.0,137,150.0,174,124,37505.0,42,713.0,,Female,S2,S2,L2,M2,8.7
35,1422351,-30,78,48.0,128,78.0,54,187.0,134,71,239.0,65,4020.0,63.0,Male,S1,S2,L2,M1,8.1
92,NAN,-39,89,5.0,-146,-76.0,157,153.0,179,47,,79,2134.0,382.0,Female,S2,S2,L2,M2,5.1
67,1486063,18,41,-51.0,-171,-26.0,73,161.0,191,72,12506.0,48,86.0,254.0,Female,S2,S1,L1,M1,5.5
68,1498855,35,62,29.0,-93,85.0,170,101.0,95,61,598.0,58,2769.0,125.0,Female,S1,S1,L2,M1,1.2
33,913429,16,78,49.0, ,,147,94.0,177,85,11620.0,10,3044.0,177.0,Male,S2,S1,L2,M2,8.4
36,618126,-30,80,-50.0,-28,,142,164.0,145,83,,76,2040.0,337.0,Female,S1,S2,L1,M1,8.5
26,715200,5,45,-19.0,131,-80.0,80,120.0,160,108,1153.0,94,4767.0,42.0,Female, ,S2,L1,M2,2.1
83,1859352,4,45,-9.0,45,9.0,100,132.0,184,NAN,36916.0,65,2745.0,195.0,Male,S1,S1,L2,M2,4.7
67,1973787,-35,12,85.0,-62,-92.0,163,187.0,148,126,2199.0, ,3655.0,260.0,Female,S2,S2,L2,M1,4.3
94,1783761,2,92,81.0,75,44.0,74,180.0,101,72,6960.0,28,,1.0,Male,S2,S1,L2,M1,8.9
63,1834974,-11,27,24.0,-51,164.0,65,75.0, ,59,32541.0,10,3965.0,64.0,Female,S1,S2,L1,M2,2.1
20,1541644,-33,74,-35.0,-7,163.0,42,145.0, ,51,15208.0,9,976.0,555.0,Male,S1,S2,L2,M2,3.7
98,1759977,-16,9,-48.0,1,42.0,93,183.0,146,90,2821.0,86,1633.0,19.0,Female,S2,S1,L2,M1,5.6
36,607639,28,54,-73.0,136,-28.0,57,53.0,96,74,17622.0,28,2752.0,94.0,Female,S2,S2,L1,M2,4.5
34,200789,6,66,-76.0,30,114.0,146,139.0,101,99,9062.0,59,3253.0,476.0,Female,S2,NAN,L2,M2,6.5
NAN,427779,0,68,-51.0,48,178.0,119,194.0,173,52,22356.0,21,1171.0,5.0,Male,S1,S1,L1,M1,3.8
55,957294,NAN,10,-14.0,-19,-107.0,47,134.0,148,111,14289.0,55,4483.0,553.0,Male,S1,S1,L2,M1,8.5
83,1696354,39,47,8.0,59,119.0,150,117.0,142,71,213.0,100,3188.0,22.0,Female,S2,S1,L1,M2,0.8
39,1968246,32,89,-90.0,128,44.0,69,121.0,157,76,24273.0,89,1516.0,43.0,Female,S1,S1,, ,8.8
33,1341293,-27,12,-31.0,-45,184.0,108,60.0,111,89,20729.0,63,3397.0,40.0,Male,S2,S2,L1,M2,7.7
18,894046,-13,94,-36.0,-119,17.0,54,, ,119,24145.0,48,3082.0,529.0,Female,S1,S2,L2,M2,1.8
80,1496727,-22,11,-36.0,-42,,156,93.0,177,70,16841.0,80,3795.0,183.0,Male,S1,S2,L1,M2,6.6
99,1548092,12,93,-42.0,118,-112.0,152,171.0,141,87,28796.0,8,454.0,27.0,Male,S2,S2,L2,M1,6.4
91,1748986,10,44,-44.0,-74,-23.0,57,71.0,124,82,15642.0,40,2658.0,,Female,S1,S2,L2,M2,1.7
28,1803025,-2,NAN,27.0,12,175.0,151,143.0,131,88,14112.0,46,146.0,88.0,Female,S1,S1,L1,M2,9.3
79,751175,-43,19,78.0,-143,118.0,119,105.0,174,97,24069.0,77,445.0,432.0,Male,S2,S2,,M2,6.7
99,432497,-31,10,-37.0,-89,162.0,122,165.0,108,129,13537.0,54,419.0,261.0,Male,S2,S2,L2,M2,7.1
74,1666489,1,31,-53.0,6,147.0,86,75.0,187,92,,21,598.0,474.0,Female,S2,S1,L2,M2,9.1
34,288022,15,48,27.0,127,-35.0,130,95.0,149,65,28872.0,28,2085.0,299.0,Female,S2,S1,L1,M2,0.7
48,1660282,-20,NAN,21.0,111,19.0,66,96.0,126,95,38486.0,3,578.0,,Male,S2,S2,L2,M1,2.4
87,795039,21,14,-74.0,-146,-104.0,79,115.0,155,93,34799.0,1,492.0,331.0,Female,S1,S2,L1,M2,3.5
25,1643927,-2,25,-2.0,-10,-103.0,47,133.0,169,71,34796.0,23,2530.0,307.0,Male,S2,S1,L2,M1,9.1
80,1308320,-6,65,-61.0,-84,113.0,117,146.0,171,70,31574.0,55,1966.0,522.0,Male,S1,S1,L2,M1,6.5
26,1266976,15,35,-49.0,68,,132,,133,47,2653.0,31,3160.0,268.0,Female,S1,S1,,M1,1.2
33,1746849,-41,31,-73.0,-69,-18.0,131,152.0, ,106,29434.0,62,364.0,,Male,S1,S1,L1,M2,9.3
97,639671,32,NAN,-5.0,57,23.0,142,75.0,131,119,1655.0,46,3724.0,383.0,Female,S2,S2,L2,M2,3.6
NAN,389414,-19,NAN,13.0,-59,84.0,180,63.0,115,75,6650.0,34,3900.0,87.0,Male,S2,S1,L2,M2,0.5
42,1505312,-20,96,63.0,-14,16.0,64,200.0, ,89,29473.0,79,82.0,48.0,Male,S2,S1,L1,M2,0.7
61,1304773,-22,82,90.0,24,170.0,102,172.0,93,72,1566.0,23,2896.0,452.0,Female, ,S1,,M2,0.3
69,142734,-12,41,57.0,37,14.0,44,52.0,149,123,32027.0,71,2732.0,359.0,Male,S2,S1,L1,M2,9.8
87,1647069,-8,NAN,-55.0,86,-66.0,59,105.0,95,44,1835.0,80,3014.0,312.0,Male,S2,S1,L2,M2,6.9
98,705048,-1,76,71.0,-71,-67.0,143,186.0,151,105,1230.0,41,599.0,214.0,Male,S1,S2,L2,M2,8.2
86,643166,-36,18,-68.0,-136,-12.0,42,,159,92,12800.0,90,2301.0,145.0,Male,S1,S2,L2,M2,6.2
52,965386,44,6,51.0,78,-83.0,161,67.0,149,118,17467.0,29,4692.0,334.0,Male,S2,S1,L1,M2,3.4
11,615703,1,62,12.0,13,23.0,156,80.0,189,47,6200.0,49,3252.0,550.0,Female,S2,S2,L2,M1,6.5
31,55319,-43,28,-19.0,-118,201.0,162,71.0,169,76,12008.0,92,2567.0,335.0,Male,S1,S1,L1,M2,5.3
46,1926248,2,49,7.0, ,-95.0,111,92.0,117,40,16620.0,47,3583.0,593.0,Female,S1,S1,,M2,4.3
19,1233568,-21,51,53.0,99,90.0,94,162.0,174,50,24661.0,70,151.0,322.0,Female,S2,S1,L2,M2,9.5
65,1927886,-33,68,39.0,87,26.0,39,131.0,186,44,,43,4191.0,321.0,Male,S1,S2,L1,M2,8.1
14,1333131,-4,3,72.0,54,-68.0,133,107.0,107,128,,62,2135.0,254.0,Male,S1,S2,L1,M2,7.7
84,NAN,38,43,-51.0,-5,151.0,51,84.0,177,79,4664.0,55,3672.0,279.0,Female,S2,S1,L1,M2,5.8
96,1665889,3,23,-40.0,3,-57.0,75,169.0,182,79,27078.0,20,3175.0,299.0,Male,S1,S1,L2,M1,2.9
44,113395,8,69,-30.0,154,-41.0,162,173.0,119,48,22306.0,89,2480.0,537.0,Female,S2,S1,L2,M1,0.9
26,1978874,-9,77,56.0,-70,-55.0,53,184.0,80,104,4233.0,38,1839.0,, ,S2,S1,L2,M1,6.4
67,1101711,-31,68,89.0,93,-71.0,NAN,154.0,194,41,2428.0, ,3288.0,104.0,Female,S2,S2,L2,M1,1.2
17,637147,11,49,28.0,80,,115,152.0,99,114,7915.0,80,634.0,62.0,Female,S2,S1,L2,M1,8.8
23,1403077,44,87,28.0,39,-1.0,140,93.0,123,91,38790.0,83,2774.0,385.0,Male,S2,NAN,L2,M1,5.1
68,1903837,-32,83,70.0,119,-6.0,89,116.0,81,110,,43,2680.0,542.0,Female,S1,S1,L2,M1,1.4
73,643815,44,58,49.0, ,44.0,130,123.0,184,102,25655.0,62,381.0,422.0,Male,S1,S1,L1,M2,8.7
44,686324,47,84,-82.0,-27,184.0,NAN,90.0,115,61,4549.0,97,76.0,3.0,Female,S2,S1,L1,M1,7.5
12,308490,-35,17,, ,-47.0,114,117.0,181,108,38096.0, ,1079.0,528.0,Male,S2,S1,L1, ,5.0
49,669101,-2,79,62.0,156,-114.0,144,73.0,133,127,,90,2485.0,269.0,Male,S1,S2,L2,M2,6.6
27,1443486,38,30,41.0,78,31.0,141,188.0,159,65,14970.0,40,3217.0,26.0,Male,S2,S2,L2,M2,2.5
87,922156,-40,95,44.0,56,28.0,75,52.0,80,76,37240.0,38,340.0,403.0,Female,S2,S2,L2,M1,8.7
65,1184409,-44,74,64.0,162,-15.0,139,195.0,155,NAN,30652.0,36,,,Male,S2,S2,L2,M1,4.3
21,1825176,41,98,83.0,-164,-111.0,131,59.0, ,116,7411.0,75,,437.0,Female,S1,S1,,M2,8.7
86,1842017,-41,40,42.0,19,-56.0,NAN,170.0,159,115,4853.0,95,2128.0,100.0,Female,S2,S2,L1,M1,3.4
NAN,1203560,-22,65,-80.0,180,178.0,157,91.0,112,51,20829.0,29,41.0,240.0, ,S1,S1,L2,M2,0.8
59,1043975,23,100,13.0,74,7.0,134,79.0,176,85,12704.0,91,504.0,250.0,Male,S2,S1,L1,M1,1.6
23,1537186,-28,NAN,70.0,165,110.0,146,73.0,90,60,3784.0,3,1600.0,241.0,Male,S2,S2,L1,M1,1.6
13,881744,36,20,90.0,-63,52.0,115,183.0,94,42,14341.0,77,1441.0,340.0,Male,S1,S2,L2,M1,1.7
49,1956386,-24,11,-26.0,-23,-114.0,143,62.0,117,130,24424.0,41,2797.0,189.0,Female,S1,S2,L2,M2,7.5
100,1275747,-30,92,-4.0,107,161.0,114,161.0,143,45,11591.0,14,1296.0,,Female, ,S1,,M2,9.8
90,201405,38,51,,32,-44.0,37,57.0,158,125,8269.0,17,1982.0,134.0,Female,S2,S1,L2,M2,7.9
41,836882,-6,NAN,83.0,145,100.0,122,51.0,97,83,31996.0,77,2178.0,132.0,Female,S2,NAN,L2,M2,4.4
44,1880139,-29,NAN,,-37,193.0,62,65.0, ,NAN,8123.0,97,2214.0,534.0, ,S1,S2,L2,M2,5.9
96,1828940,NAN,36,-85.0,-20,43.0,163,41.0,112,55,10217.0,84,927.0,9.0,Female,S2,S1,L1,M2,2.7
40,710324,-37,33,-43.0,-78,,89,51.0,188,40,11760.0,29,3036.0,319.0,Male,S1,S2,L2,M2,9.4
97,785383,-3,39,25.0,26,85.0,82,105.0,130,102,32668.0,80,1876.0,390.0,Female,S2,S2,L2,M2,9.0
39,407303,-25,43,39.0, ,185.0,57,99.0,195,54,6179.0,98,2918.0,402.0,Female,S2,S2,L2,M1,7.6
55,390825,-30,82,19.0,-105,-88.0,155,79.0, ,108,,54,2855.0,265.0,Female,S1,S2,L1,M1,8.8
